TimeStamp,sst,sd,dlprbUsage,partition
13:58:15,1,16777210,0.000000,11,0.000000,0.000000
13:58:15,1,0,0.000000,40,0.000000,0.000000
13:58:21,1,16777210,0.000000,11,0.000000,0.000000
13:58:21,1,0,0.000000,40,0.000000,0.000000
13:58:26,1,16777210,0.000000,11,0.000000,0.000000
13:58:26,1,0,0.000000,40,0.000000,0.000000
13:58:31,1,16777210,0.000000,11,0.000000,0.000000
13:58:31,1,0,0.000000,40,0.000000,0.000000
13:58:36,1,16777210,0.000000,11,0.000000,0.000000
13:58:36,1,0,0.000000,40,0.000000,0.000000
13:58:41,1,16777210,0.000000,11,0.000000,0.000000
13:58:41,1,0,0.000000,40,0.000000,0.000000
13:58:46,1,16777210,0.000000,11,0.000000,0.000000
13:58:46,1,0,0.000000,40,0.000000,0.000000
13:58:51,1,16777210,0.000000,11,0.000000,0.000000
13:58:51,1,0,0.000000,40,0.000000,0.000000
13:58:56,1,16777210,0.000000,11,0.000000,0.000000
13:58:56,1,0,0.000000,40,0.000000,0.000000
13:59:01,1,16777210,0.000000,11,0.000000,0.000000
13:59:01,1,0,0.000000,40,0.000000,0.000000
13:59:06,1,16777210,0.000000,11,0.000000,0.000000
13:59:06,1,0,0.000000,40,0.000000,0.000000
13:59:11,1,16777210,0.000000,11,0.000000,0.000000
13:59:11,1,0,0.000000,40,0.000000,0.000000
13:59:16,1,16777210,0.000000,11,0.000000,0.000000
13:59:16,1,0,0.000000,40,0.000000,0.000000
13:59:21,1,16777210,0.000000,11,0.000000,0.000000
13:59:21,1,0,0.000000,40,0.000000,0.000000
13:59:26,1,16777210,0.000000,11,0.000000,0.000000
13:59:26,1,0,0.000000,40,0.000000,0.000000
13:59:31,1,16777210,0.000000,11,0.000000,0.000000
13:59:31,1,0,0.000000,40,0.000000,0.000000
13:59:36,1,16777210,0.000000,11,0.000000,0.000000
13:59:36,1,0,0.000000,40,0.000000,0.000000
13:59:41,1,16777210,0.000000,11,0.000000,0.000000
13:59:41,1,0,0.000000,40,0.000000,0.000000
13:59:46,1,16777210,0.000000,11,0.000000,0.000000
13:59:46,1,0,0.000000,40,0.000000,0.000000
13:59:51,1,16777210,0.000000,11,0.000000,0.000000
13:59:51,1,0,0.000000,40,0.000000,0.000000
13:59:56,1,16777210,0.000000,11,0.000000,0.000000
13:59:56,1,0,0.000000,40,0.000000,0.000000
14:00:01,1,16777210,0.000000,11,0.000000,0.000000
14:00:01,1,0,0.000000,40,0.000000,0.000000
14:00:06,1,16777210,0.000000,11,0.000000,0.000000
14:00:06,1,0,0.000000,40,0.000000,0.000000
14:00:11,1,16777210,0.000000,11,0.000000,0.000000
14:00:11,1,0,0.000000,40,0.000000,0.000000
14:00:16,1,16777210,0.000000,11,0.000000,0.000000
14:00:16,1,0,0.000000,40,0.000000,0.000000
14:00:21,1,16777210,0.000000,11,0.000000,0.000000
14:00:21,1,0,0.000000,40,0.000000,0.000000
14:00:26,1,16777210,0.000000,11,0.000000,0.000000
14:00:26,1,0,0.000000,40,0.000000,0.000000
14:00:31,1,16777210,0.000000,11,0.000000,0.000000
14:00:31,1,0,0.000000,40,0.000000,0.000000
14:00:36,1,16777210,0.000000,11,0.000000,0.000000
14:00:36,1,0,0.000000,40,0.000000,0.000000
14:00:41,1,16777210,0.000000,11,0.000000,0.000000
14:00:41,1,0,5.995000,40,14388.000000,1084192.000000
14:00:46,1,16777210,0.000000,11,0.000000,0.000000
14:00:46,1,0,4.416667,40,10600.000000,613688.000000
14:00:51,1,16777210,0.000000,11,0.000000,0.000000
14:00:51,1,0,0.051250,40,123.000000,6155.000000
14:00:56,1,16777210,0.000000,11,0.000000,0.000000
14:00:56,1,0,0.381250,40,915.000000,47656.000000
14:01:01,1,16777210,0.000000,11,0.000000,0.000000
14:01:01,1,0,0.000000,40,0.000000,0.000000
14:01:06,1,16777210,0.000000,11,0.000000,0.000000
14:01:06,1,0,0.011667,40,28.000000,1222.000000
14:01:11,1,16777210,0.000000,11,0.000000,0.000000
14:01:11,1,0,0.000000,40,0.000000,0.000000
14:01:16,1,16777210,0.000000,11,0.000000,0.000000
14:01:16,1,0,0.000000,40,0.000000,0.000000
14:01:21,1,16777210,0.000000,11,0.000000,0.000000
14:01:21,1,0,0.000000,40,0.000000,0.000000
14:01:26,1,16777210,0.000000,11,0.000000,0.000000
14:01:26,1,0,0.000000,40,0.000000,0.000000
14:01:31,1,16777210,0.000000,11,0.000000,0.000000
14:01:31,1,0,0.000000,40,0.000000,0.000000
14:01:36,1,16777210,0.000000,11,0.000000,0.000000
14:01:36,1,0,0.000000,40,0.000000,0.000000
14:01:41,1,16777210,0.000000,11,0.000000,0.000000
14:01:41,1,0,0.017500,40,42.000000,2252.000000
14:01:46,1,16777210,0.000000,11,0.000000,0.000000
14:01:46,1,0,0.000000,40,0.000000,0.000000
14:01:51,1,16777210,0.000000,11,0.000000,0.000000
14:01:51,1,0,0.000000,40,0.000000,0.000000
14:01:56,1,16777210,0.000000,11,0.000000,0.000000
14:01:56,1,0,0.000000,40,0.000000,0.000000
14:02:01,1,16777210,0.000000,11,0.000000,0.000000
14:02:01,1,0,0.000000,40,0.000000,0.000000
14:02:06,1,16777210,0.000000,11,0.000000,0.000000
14:02:06,1,0,0.000000,40,0.000000,0.000000
